what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361648381136
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648381857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648386031
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361648387469
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1361648387508
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648391555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648399670
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1361648401019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361648414294
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648414949
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648417941
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361648419650
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1361648419697
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1361648421953
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361648422886
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1361648424040
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361648424588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648429856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648432699
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1361648434929
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361648438643
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648439463
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648439863
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361648440979
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1361648441017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648451867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648454540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648455820
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361648477182
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1361648482516
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361648487260
