what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362236822641
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1362236822656
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362236827440
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236851663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236859217
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362236861147
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1362236862634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236871343
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236872315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236872690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236876367
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1362236879759
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362236906153
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362236906839
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362236907356
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362236907819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236911075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236958914
activated,editor,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1362236961028
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1362236965261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236968498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236971205
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362236974349
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1362236974358
activated,editor,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1362236986246
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362236986995
activated,editor,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1362236987801
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362236988322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362236996028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237027803
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.stop",1362237033298
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237039848
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237042870
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237047246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237048215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237048596
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237049239
activated,editor,org.eclipse.jst.jsf.facesconfig.ui,1.2.2.v201103292152,"org.eclipse.jst.jsf.facesconfig.ui.FacesConfigEditor",1362237051084
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1362237051615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237055370
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237057826
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1362237062327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237079335
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237084098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237084861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237092526
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1362237095954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1362237097179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237105544
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1362237112518
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1362237112518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362237112536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1362237123409
