what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644122743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644146837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644147652
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644147890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644148487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644150859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644158355
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644160911
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1361644163128
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361644167533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1361644168657
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361644170126
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1361644170169
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644172627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644189868
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644191265
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644201140
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1361644202527
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1361644204099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1361644206421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644210000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361644213677
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1361644215154
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1361644215335
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1361644217642
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.wordNext",1361644217827
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.select.wordPrevious",1361644218421
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361644219650
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1361644221024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1361644222598
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1361644224594
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.run",1361644224639
